Property URL,Property price,Sold date (MM/DD/YYYY),Living Area,Living Area Unit,Lot size,Lot size unit,Price per sqft,Broker name,Broker agent,Street Address,City,State,Zip,Country,Bedrooms,Bathrooms
https://www.zillow.com/homedetails/1075-Crabapple-Ln-St-Charles-IL-60174/4659445_zpid/,699000,08/02/2022,3424,sqft,,,204.15,Re/max All Pro - St Charles,,1075 Crabapple Ln,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/673-Pheasant-Trl-Saint-Charles-IL-60174/4360253_zpid/,280000,08/01/2022,1496,sqft,,,187.17,Realcom Realty,,673 Pheasant Trl,Saint Charles,IL,60174,USA,3,4
https://www.zillow.com/homedetails/106-Millington-Way-106-Saint-Charles-IL-60174/2076391278_zpid/,222500,07/29/2022,1320,sqft,,,168.56,Worth Clark Realty,,106 Millington Way #106,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/7N045-Watseka-Ave-St-Charles-IL-60174/4652880_zpid/,127000,07/29/2022,1600,sqft,,,79.38,,,7N045 Watseka Ave,St Charles,IL,60174,USA,5,1
https://www.zillow.com/homedetails/1405-Keim-Trl-St-Charles-IL-60174/4657468_zpid/,715000,07/29/2022,3455,sqft,,,206.95,Suburban Life Realty,,1405 Keim Trl,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/1710-Indiana-St-Saint-Charles-IL-60174/4661000_zpid/,235000,07/29/2022,1200,sqft,,,195.83,,,1710 Indiana St,Saint Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/730-Fellows-St-St-Charles-IL-60174/4661876_zpid/,415000,07/29/2022,1341,sqft,,,309.47,Re/max All Pro - St Charles,,730 Fellows St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/415-Fellows-St-St-Charles-IL-60174/4662984_zpid/,400000,07/29/2022,1480,sqft,,,270.27,@properties Christie's International Real Estate,,415 Fellows St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/220-Walnut-Dr-St-Charles-IL-60174/4660909_zpid/,295000,07/28/2022,1920,sqft,,,153.65,@properties Christie's International Real Estate,,220 Walnut Dr,St Charles,IL,60174,USA,5,3
https://www.zillow.com/homedetails/34W840-Clyde-Pkwy-St-Charles-IL-60174/4655441_zpid/,230000,07/27/2022,1420,sqft,,,161.97,Beycome Brokerage Realty,,34W840 Clyde Pkwy,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/900-S-2nd-St-St-Charles-IL-60174/4662740_zpid/,385000,07/27/2022,1533,sqft,,,251.14,Kettley & Co undefined - Sugar Grove,,900 S 2nd St,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/6N136-Florence-Ln-St-Charles-IL-60174/4655127_zpid/,450000,07/26/2022,2800,sqft,,,160.71,Coldwell Banker Gladstone,,6N136 Florence Ln,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/401-S-9th-St-St-Charles-IL-60174/4661499_zpid/,285000,07/26/2022,1714,sqft,,,166.28,Keller Williams Inspire,,401 S 9th St,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/38W341-Stevens-Glen-Rd-St-Charles-IL-60175/4654084_zpid/,782000,07/22/2022,4329,sqft,,,180.64,Hemming & Sylvester Properties,,38W341 Stevens Glen Rd,St Charles,IL,60175,USA,4,5
https://www.zillow.com/homedetails/2104-Dover-Ln-Saint-Charles-IL-60174/4659042_zpid/,315000,07/22/2022,1868,sqft,,,168.63,,,2104 Dover Ln,Saint Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/12-S-8th-Ave-St-Charles-IL-60174/4659780_zpid/,239900,07/22/2022,1179,sqft,,,203.48,Karen Douglas Realty,,12 S 8th Ave,St Charles,IL,60174,USA,3,1
https://www.zillow.com/homedetails/510-S-16th-St-St-Charles-IL-60174/4661251_zpid/,268000,07/22/2022,1284,sqft,,,208.72,@properties Christie's International Real Estate,,510 S 16th St,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/4008-Royal-And-Ancient-Dr-Saint-Charles-IL-60174/4655769_zpid/,580000,07/21/2022,2171,sqft,,,267.16,@properties Christie's International Real Estate,,4008 Royal And Ancient Dr,Saint Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/34W618-Courier-Ave-St-Charles-IL-60174/4655210_zpid/,379000,07/16/2022,2280,sqft,,,166.23,Homesmart Realty Group,,34W618 Courier Ave,St Charles,IL,60174,USA,5,2
https://www.zillow.com/homedetails/50-S-1st-St-4C-Saint-Charles-IL-60174/2079399863_zpid/,365000,07/15/2022,1675,sqft,,,217.91,Premier Living Properties,,50 S 1st St #4C,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/50-S-1st-St-3E-Saint-Charles-IL-60174/2079400200_zpid/,420000,07/15/2022,2265,sqft,,,185.43,Premier Living Properties,,50 S 1st St #3E,Saint Charles,IL,60174,USA,2,2
https://www.zillow.com/homedetails/126-Whittington-Crse-St-Charles-IL-60174/4657452_zpid/,390000,07/15/2022,2221,sqft,,,175.6,Karen Douglas Realty,,126 Whittington Crse,St Charles,IL,60174,USA,3,3
https://www.zillow.com/homedetails/2605-Royal-Fox-Dr-Saint-Charles-IL-60174/4657974_zpid/,735000,07/15/2022,3792,sqft,,,193.83,Keller Williams Inspire - Geneva,,2605 Royal Fox Dr,Saint Charles,IL,60174,USA,4,5
https://www.zillow.com/homedetails/229-Sedgewick-Cir-Saint-Charles-IL-60174/4660316_zpid/,340000,07/15/2022,1630,sqft,,,208.59,Cally Larson Real Estate,,229 Sedgewick Cir,Saint Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/1622-Evergreen-St-St-Charles-IL-60174/4661172_zpid/,275000,07/15/2022,972,sqft,,,282.92,Re/max Excels,,1622 Evergreen St,St Charles,IL,60174,USA,3,2
https://www.zillow.com/homedetails/623-Walnut-St-St-Charles-IL-60174/4661992_zpid/,572000,07/15/2022,3090,sqft,,,185.11,Berkshire Hathaway Homeservices Starck Real Estate,,623 Walnut St,St Charles,IL,60174,USA,4,4
https://www.zillow.com/homedetails/815-Washington-Ave-St-Charles-IL-60174/4662492_zpid/,335000,07/15/2022,1428,sqft,,,234.59,Coldwell Banker Stratford Place,,815 Washington Ave,St Charles,IL,60174,USA,3,2
